Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	definition	definition source	created	term editor	English syn.	British english syn.	Italian syn.	French syn.	german syn.	spanish syn.	portuguese syn.	see also	curation status	comment	image	Curation notes							
	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|	AL IAO:0000115@en	A IAO:0000119 SPLIT=|	AT dc:date^^xsd:dateTime	A IAO:0000117 SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@en-BR SPLIT=|	AL oboInOwl:hasExactSynonym@it SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	AL oboInOwl:hasExactSynonym@ge SPLIT=|	AL oboInOwl:hasExactSynonym@es SPLIT=|	AL oboInOwl:hasExactSynonym@pt SPLIT=|	A rdfs:seeAlso SPLIT=|	AI IAO:0000114	AL rdfs:comment@en	AI schema:image								
																											
FOODON:00003632	chard bundle	swiss chard bundle	'object aggregate' and 'has member' some 'swiss chard leaf (whole)' and 'has member' only 'swiss chard leaf (whole)' and 'has quality' some 'food (raw)'		A bundle of raw swiss chard leaves.	FoodOn			swiss chard bunch																		
FOODON:00003633	leaf	beet leaf (whole)	'leaf' and 'derives from' some 'Beta vulgaris'		A leaf of a beet plant.	FoodOn			beet leaf | beetroot leaf																		
FOODON:00003634	rosette leaf	cauliflower leaf (whole)	'rosette leaf' and 'derives from' some 'Brassica oleracea var. botrytis'		A rosette leaf of a cauliflower plant (Brassica oleracea var. botrytis)	FoodOn			cauliflower leaf																		
FOODON:00003635	leaf	celery leaf (whole)	'leaf' and 'derives from' some 'Apium graveolens Dulce Group'		A leaf of a celery plant (Apium graveolens Dulce Group).	https://en.wikipedia.org/wiki/Celery			celery leaf																		
FOODON:00003636	celery food product	celery bunch	'object aggregate' and 'has member' some 'celery leaf (whole)' and 'has member' only 'celery leaf (whole)' and 'has quality' some 'food (raw)'		A bunch of a raw celery leaves.	https://en.wikipedia.org/wiki/Celery			celery bunch																		
FOODON:00003637	leaf	grape leaf (whole)	'leaf' and 'derives from' some 'grape plant'		A leaf of a grape plant.	FoodOn			grape leaf																		
FOODON:00003638	grape fruit food product	grape bunch	'object aggregate' and 'has member' some 'grape (whole)' and 'has member' only 'grape (whole)' and 'has quality' some 'food (raw)'		A bunch of grapes.	FoodOn			grapes on the vine																		
FOODON:00003639	leaf	groundsel leaf (whole)	'leaf' and 'derives from' some 'Senecio vulgaris'		A leaf of a groundsel plant (Senecio vulgaris).	https://en.wikipedia.org/wiki/Senecio_vulgaris			groundsel leaf																		
FOODON:00003640	rosette leaf	loose leaf lettuce plant leaf (whole)	'leaf' and 'derives from' some ' loose leaf lettuce plant'		A rosette leaf of a loose leaf lettuce plant.	FoodOn			loose leaf lettuce																		
FOODON:00003641	leaf	mizuna leaf (whole)	'leaf' and 'derives from' some 'Brassica rapa subsp. nipposinica'		A leaf of a mizuna plant (Brassica rapa subsp. nipposinica)	https://en.wikipedia.org/wiki/Mizuna			mizuna leaf																		
FOODON:00003642	leaf	papaya leaf (whole)	'leaf' and 'derives from' some 'Carica papaya'		A leaf of a papaya plant (Carica papaya).	https://en.wikipedia.org/wiki/Papaya			papaya leaf																		
FOODON:00002942	leaf	parsley leaf (whole)	'leaf' and 'derives from' some 'Petroselinum crispum'		A leaf of a parsley plant (Petroselinum crispum)	https://en.wikipedia.org/wiki/Parsley			parsley leaf																		
FOODON:00003644	parsley food product	parsley bundle	'object aggregate' and 'has member' some 'parsley leaf (whole)' and 'has member' only 'parsley leaf (whole)' and 'has quality' some 'food (raw)'		A bundle of raw parsley leaves.	FoodOn			parsley bunch																		
FOODON:00003645	leaf	pumpkin leaf (whole)	'leaf' and 'derives from' some 'pumpkin plant'	'derives from' some 'Cucurbita pepo'	A leaf of a pumpkin plant, which is a varietal of the Cucurbita pepo species.	https://en.wikipedia.org/wiki/Cucurbita_pepo			pumpkin leaf																		
FOODON:00003646	leaf	radish leaf (whole)	'leaf' and 'derives from' some 'Raphanus sativus'		A leaf of a radish plant (Raphanus sativus)	FoodOn			radish leaf																		
FOODON:00003647	rosette leaf	sorrel leaf (whole)	'rosette leaf' and 'derives from' some 'Rumex acetosa'		A leaf of a sorrel plant (Rumex acetosa)	https://en.wikipedia.org/wiki/Sorrel			sorrel leaf																		
FOODON:00003648	sorrel food product	sorrel bunch	'object aggregate' and 'has member' some 'sorrel leaf (whole)' and 'has member' only 'sorrel leaf (whole)' and 'has quality' some 'food (raw)'		A bunch of raw sorrel leaves.	FoodOn			sorrel bundle																		
FOODON:00003649	leaf	taro leaf (whole)	'leaf' and 'derives from' some 'Colocasia esculenta'		A leaf of a taro plant (Colocasia esculenta)	https://en.wikipedia.org/wiki/Taro			taro leaf																		
FOODON:00003650	leaf	vegetable leaf (whole)	'leaf' and 'derives from' some 'vegetable-producing plant'		A leaf of a vegetable-producing plant.	FoodOn																					
FOODON:03315104	citrus fruit (whole)	lemon (whole)	'hesperidium fruit' and 'derives from' some 'Citrus limon'		A hesperidium fruit of a lemon plant (Citrus limon)																						
FOODON:00003651	pome fruit	crab apple (whole)	'pome fruit' and 'derives from' some 'crab apple plant'		A pome fruit from a crab apple tree.	https://en.wikipedia.org/wiki/Malus																					
FOODON:00003652	drupe fruit	jujube fruit (whole)	'drupe fruit' and 'derives from' some 'jujube plant'		A drupe fruit of a jujube plant (Ziziphus jujuba).	https://en.wikipedia.org/wiki/Jujube			jujube | red date | chinese date																		
FOODON:00003653	pepo fruit	chayote (whole)	'pepo fruit' and 'derives from' some 'Sechium edule'		A pepo fruit of a chayote plant (Sechium edule)	https://en.wikipedia.org/wiki/Chayote			chayote | pipinela | christophine | mirliton squash																		
FOODON:00003654	chestnut (whole)	japanese chestnut (whole)	'nut fruit' and 'derives from' some 'Castanea crenata'		A nut fruit from a japanese chestnut tree (Castanea crenata)	https://en.wikipedia.org/wiki/Castanea_crenata			japanese chestnut																		
FOODON:00003655	chestnut (whole)	european chestnut (whole)	'nut fruit' and 'derives from' some 'Castanea sativa'		A nut fruit from an european chestnut tree (Castanea sativa)	https://en.wikipedia.org/wiki/Castanea_sativa			european chestnut | sweet chestnut | spanish chestnu																		
FOODON:00003656	citrus fruit (whole)	clementine (whole)	'hesperidium fruit' and 'derives from' some 'Citrus clementina'		A hesperidium fruit of a clementine plant (Citrus clementina)				clementine																		
FOODON:00003657	berry fruit	cranberry (whole)		'derives from' some 'Vaccinium' and 'derives from' only 'Vaccinium'	A berry fruit of a cranberry plant.	https://en.wikipedia.org/wiki/Cranberry			cranberry																		
FOODON:00003658	melon (whole)	horned melon (whole)	'pepo fruit' and 'derives from' some 'Cucumis metulifer'		A pepo fruit from a horned melon tree (Cucumis metulifer).	https://en.wikipedia.org/wiki/Cucumis_metuliferus			horned melon																		
FOODON:00003659	citrus fruit (whole)	citron (whole)	'hesperidium fruit' and 'derives from' some 'Citrus medica'		A hesperidium fruit of a citron plant (Citrus medica).	https://en.wikipedia.org/wiki/Citron			citron | buddha's hand																		
FOODON:00003660	aggregate fruit	custard apple (whole)	'aggregate fruit' and 'derives from' some 'Annona squamosa'		An aggregate fruit of a custard apple plant (Annona squamosa).	https://en.wikipedia.org/wiki/Aggregate_fruit			custard-apple | sugar-apple | sugar apple | seet sop | sweetsop | ata																		
FOODON:00003661	citrus fruit (whole)	lime (whole)	'hesperidium fruit' and 'derives from' some 'lime (citrus) plant'		A hesperidium fruit of a lime plant.	https://en.wikipedia.org/wiki/Lime_(fruit)			lime																		
FOODON:00003662	cabbage head	chinese cabbage head		'derives from' some ('Brassica rapa subsp. pekinensis' or 'Brassica rapa subsp. chinensis')	A rosette of two cultivar groups  (Brassica rapa, subspecies pekinensis and chinensis) of a chinese cabbage plant.	https://en.wikipedia.org/wiki/Chinese_cabbage			chinese cabbage																		
FOODON:00003664	rosette leaf	chinese cabbage leaf (whole)	'rosette leaf' and 'derives from' some 'chinese cabbage head'		A rosette leaf of a chinese cabbage plant.	https://en.wikipedia.org/wiki/Chinese_cabbage			chinese cabbage leaf																		
FOODON:00003665	fruit	durian (whole)	'fruit' and 'derives from' some 'durian tree'		A fruit from a durian tree.	https://en.wikipedia.org/wiki/Durian			durian																		
FOODON:00003076	radish (whole)	daikon (whole)	'root' and 'derives from' some 'Raphanus sativus var. niger'		A root of a daikon plant (Raphanus sativus var. niger).	https://en.wikipedia.org/wiki/Daikon			daikon | japanese radish | kaiware daikon | chinese radish																		
FOODON:00003667	seed	kola nut (whole)	'seed' and 'derives from' some 'Cola acuminata'		A seed of a kola tree (Cola acuminata).	https://en.wikipedia.org/wiki/Kola_nut			kola nut																		
FOODON:00003668	pod	kola nut pod (whole)	'pod' and 'derives from' some 'Cola acuminata'		A pod of a kola tree (Cola acuminata).	https://en.wikipedia.org/wiki/Kola_nut			kola nut pod																		
FOODON:00003669	nut fruit	filbert nut (whole)	'nut fruit' and 'derives from' some 'Corylus maxima'		A nut fruit of a filbert plant (Corylus maxima).	https://en.wikipedia.org/wiki/Corylus_maxima			filbert																		
FOODON:00003670	root, tuber or bulb	leek (whole)	'root, tuber or bulb, with part of top' and 'derives from' some 'Allium ampeloprasum'		A bulb and part of top of a leek plant (Allium ampeloprasum).	https://en.wikipedia.org/wiki/Leek			leek																		
FOODON:00003671	berry fruit	miracle fruit (whole)	'berry fruit' and 'derives from' some 'Synsepalum dulcificum'		A berry fruit of a miracle fruit plant (Synsepalum dulcificum).	https://en.wikipedia.org/wiki/Synsepalum_dulcificum			miracle fruit | sweet berry | miracle berry																		
FOODON:00003672	pome fruit	loquat (whole)	'pome fruit' and 'derives from' some 'Eriobotrya japonica'		A pome fruit from a louqat tree (Eriobotrya japonica).	https://en.wikipedia.org/wiki/Loquat			louqat																		
FOODON:00003673	pepo fruit	watermelon (whole)	'pepo fruit' and 'derives from' some 'Citrullus lanatus subsp. vulgaris'		A pepo fruit of a watermelon plant (Citrullus lanatus subsp. vulgaris).	https://en.wikipedia.org/wiki/Watermelon			watermelon																		
FOODON:00003674	indehiscent fruit	tamarind (whole)	'indehiscent fruit' and 'derives from' some 'Tamarindus indica'		An indehiscent fruit of a tamarind plant(Tamarindus indica).	https://en.wikipedia.org/wiki/Tamarind			tamarind																		
FOODON:00003675	pepo fruit	passion fruit (whole)	'pepo fruit' and 'derives from' some 'Passiflora edulis'		A pepo fruit of a passion fruit plant (Passiflora edulis).	https://en.wikipedia.org/wiki/Passiflora_edulis			passion fruit																		
FOODON:03301364	drupe fruit	walnut (whole)	'drupe fruit' and 'derives from' some 'Juglans'		A drupe fruit from a walnut tree (Juglans).	https://en.wikipedia.org/wiki/Walnut			walnut																		
FOODON:00003676	fruit multiple	mulberry (whole)	'fruit multiple' and 'derives from' some 'Morus <eudicots>'		A fruit multiple from a mulberry tree (Morus <eudicots>).	https://en.wikipedia.org/wiki/Morus_(plant)			mulberry																		
FOODON:00003677	drupe fruit	longan (whole)	'drupe fruit' and 'derives from' some 'Dimocarpus longan'		A drupe fruit of a longan plant (Dimocarpus longan)	https://en.wikipedia.org/wiki/Longan			longan																		
FOODON:00003678	berry fruit	elderberry (whole)		'derives from' some 'Sambucus' and  'derives from' only 'Sambucus'	A berry fruit of an elderberry plant.	https://en.wikipedia.org/wiki/Sambucus			elderberry																		
FOODON:00003679	berry fruit	pomegranate (whole)	berry fruit' and 'derives from' some 'Punica granatum'		A berry fruit of a pomegranate plant (Punica granatum).	https://en.wikipedia.org/wiki/Pomegranate			pomegranate | granado | grenadier | shi liu | zakuro																		
FOODON:00003680	berry fruit	natal plum (whole)	berry fruit' and 'derives from' some 'Carissa macrocarpa'		A berry fruit of a natal plum plant (Carissa macrocarpa).	https://en.wikipedia.org/wiki/Carissa_macrocarpa			natal plum																		
FOODON:00003681	pod	okra pod (whole)	(pod and 'derives from' some 'Abelmoschus esculentus'		A pod of an okra plant (Abelmoschus esculentus)	https://en.wikipedia.org/wiki/Okra			okra | kacang bendi | quiabo | gumbo | lady's-fingers | lady's finger																		
FOODON:00003682	seed	okra seed (whole)	seed and 'derives from' some 'Abelmoschus esculentus'		A seed of an okra plant (Abelmoschus esculentus)																						
FOODON:00003683	seed	flaxseed (whole)	seed and 'derives from' some 'Linum usitatissimum'		A seed of a flax plant (Linum usitatissimum).	https://en.wikipedia.org/wiki/Flax			flaxseed | linseed																		
FOODON:00002921	cabbage head	green cabbage head	rosette' and 'derives from' some 'Brassica oleracea var. sabauda'		A rosette of a green cabbage plant cultivar.	https://en.wikipedia.org/wiki/Cabbage			green cabbage head																		
FOODON:00003684	cabbage head	savoy cabbage head	rosette' and 'derives from' some 'Brassica oleracea var. sabauda'		A rosette of a savoy cabbage plant varietal (Brassica oleracea var. sabauda).	https://en.wikipedia.org/wiki/Savoy_cabbage			savoy cabbage head																		
FOODON:00003685	rosette leaf	tronchuda cabbage leaf							tronchuda cabbage plant | portuguese kale | sea kale | couve tronchuda																		
FOODON:00003397	seed	ginkgo nut (whole)	seed' and 'derives from' some 'Ginkgo biloba'		A seed of a ginkgo plant (Ginkgo biloba)	https://en.wikipedia.org/wiki/Ginkgo_biloba			ginkgo nut | gingko nut																		
FOODON:00003686	citrus fruit (whole)	kumquat (whole)	hesperidium fruit' and 'derives from' some 'Citrus japonica'		A hesperidium fruit of a kumquat plant (Citrus japonica)	https://en.wikipedia.org/wiki/Kumquat																					
FOODON:00003687	berry fruit	sacred pear (whole)	berry fruit' and 'derives from' some 'Crateva religiosa'		A berry fruit of a sacred pear plant(Crateva religiosa)	"https://en.wikipedia.org/wiki/Crateva_religiosa
https://www.monaconatureencyclopedia.com/crateva-religiosa-2/?lang=en"			abiyuch tree | temple plant | barna | sacred garlic-pear | spider tree | sacred garlic pear tree | garlic pear tree | bidasi | sacred barma tree																		
FOODON:00003688	berry fruit	naranjilla (whole)	berry fruit' and 'derives from' some 'Solanum quitoense'		A berry fruit of a naranjilla plant (Solanum quitoense)	"https://en.wikipedia.org/wiki/Solanum_quitoense
|
https://en.wikipedia.org/wiki/List_of_culinary_fruits"			naranjilla | lulo																		
FOODON:00003689	drupelet berry	salmonberry (whole)	aggregate fruit' and 'derives from' some 'Rubus spectabilis'		An aggregate fruit of a salmonberry plant (Rubus spectabilis).	https://en.wikipedia.org/wiki/Rubus_spectabilis | https://virily.com/science-nature/a-different-sort-of-blackberry-called-the-salmonberry/			salmonberry																		
FOODON:00003691	drupe fruit	pistachio nut (whole)	drupe fruit' and 'derives from' some 'Pistacia vera'		A drupe fruit of a pistachio plant (Pistacia vera).	https://en.wikipedia.org/wiki/Pistachio			pistachio | pistachio nut																		
FOODON:00003692	berry fruit	olallieberry (whole)	berry fruit' and 'derives from' some 'olallieberry plant'		A berry fruit of an olallieberry plant (Blackberry 'Black Logan' × youngberry)	https://en.wikipedia.org/wiki/Olallieberry			ollalieberry | olallaberry | olalliberry | ollalaberry | ollaliberry																		
FOODON:00003693	taproot	parsnip (whole)	(taproot and 'derives from' some 'Pastinaca sativa'		A taproot of a parsnip plant (Pastinaca sativa)	https://en.wikipedia.org/wiki/Parsnip			parsnip																		
FOODON:00003695	seed	finger millet seed (whole)	seed and 'derives from' some 'Eleusine coracana subsp. africana'		A seed of a finger millet plant (Eleusine coracana)	"https://en.wikipedia.org/wiki/Eleusine_coracana
| https://www.sciencedirect.com/topics/medicine-and-dentistry/finger-millet"			 ragi | finger millet																		
FOODON:00003696	pome fruit	pyracantha berry (whole)	pome fruit' and 'derives from' some 'Pyracantha'		A pome fruit of a pyracantha berry plant (Pyracantha)	https://en.wikipedia.org/wiki/Pyracantha			pyracantha | pyracantha berry | firethorn																		
FOODON:00003697	scallion plant	scallion (whole)		'derives from' some 'Allium' and 'derives from' only 'Allium'					scallion | green onions | spring onions | sibies																		
FOODON:00003698	primary root	horseradish root (whole)	primary root' and 'derives from' some 'Armoracia rusticana'		A primary root of a horseradish plant (Armoracia rusticana)	https://en.wikipedia.org/wiki/Horseradish			horseradish root																		
FOODON:00003699	drupe fruit	pecan (whole)	drupe fruit' and 'derives from' some 'Carya illinoinensis'		A drupe fruit of a pecan plant (Carya illinoinensis)	https://en.wikipedia.org/wiki/Pecan			pecan																		
FOODON:00003700	peanut (whole)	spanish peanut (whole)	seed and 'derives from' some 'Arachis hypogaea var. vulgaris'		A seed of a spanish peanut plant cultivar (Arachis hypogaea var. vulgaris)	https://en.wikipedia.org/wiki/Peanut																					
FOODON:00003701	peanut (whole)	runner peanut (whole)			A seed of a runner peanut plant cultivar.	https://en.wikipedia.org/wiki/Peanut																					
FOODON:00003702	peanut (whole)	valencia peanut (whole)			A seed of a valencia peanut plant cultivar.	https://en.wikipedia.org/wiki/Peanut																					
FOODON:00003703	peanut (whole)	virginia peanut (whole)			A seed of a virginia peanut plant cultivar.	https://en.wikipedia.org/wiki/Peanut																					
FOODON:00003704	peanut pod	virginia peanut pod			A pod of a virginia peanut plant cultivar.	https://en.wikipedia.org/wiki/Peanut																					
FOODON:00003705	seed	moreton bay chestnut black bean (whole)	seed and 'derives from' some 'Castanospermum australe'		A bean of a moreton bay chestnut black bean plant (Castanospermum australe)	https://en.wikipedia.org/wiki/Castanospermum			moreton bay chestnut  blackbean | moreton bay chestnut | blackbean																		
FOODON:00003706	root, tuber or bulb, without peel	jerusalem artichoke (whole)	root, tuber or bulb, without peel' and 'derives from' some 'Helianthus tuberosus'		A root, tuber or bulb (without peel) of a jerusalem artichoke plant (Helianthus tuberosus)	https://en.wikipedia.org/wiki/Jerusalem_artichoke			jerusalem artichoke																		
FOODON:03309719	seed	moth bean (whole)	seed' and 'derives from' some 'Vigna aconitifolia'		A seed of a moth bean plant (Vigna aconitifolia)	https://en.wikipedia.org/wiki/Vigna_aconitifolia			Turkish gram | matki | dew bean | moth bean | moth-bean | mat bean																		
FOODON:00003707	summer squash (whole)	pattypan squash (whole)	summer squash (whole) and 'derives from' some 'scallop squash plant'		A pepo fruit of a pattypan squash plant, a varietal of summer squash.	https://en.wikipedia.org/wiki/Pattypan_squash																					
FOODON:00003710	berry fruit	pawpaw (whole)	berryy fruit' and 'derives from' some 'Asimina triloba'		A berry fruit of a pawpaw plant (Asimina triloba)	"https://en.wikipedia.org/wiki/Asimina_triloba
|
https://www.wildflower.org/plants/result.php?id_plant=astr"			pawpaw | paw paw | paw-paw																		
FOODON:00003711	leaf	purslane leaf (whole)	'leaf' and 'derives from' some 'Portulaca oleracea'		A leaf of a purslane plant (Portulaca oleracea)																						
FOODON:03306517	seed	pine nut kernel		'derives from' some 'Pinus' and 'derives from' only 'Pinus'	A seed of a pine plant.	https://en.wikipedia.org/wiki/Pine_nut			pine nut																		
FOODON:00003713	pepo fruit	ridge gourd (whole)		'derives from' some 'Luffa' and 'derives from' only 'Luffa'	A pepo fruit of a ridge gourd plant.	https://en.wikipedia.org/wiki/Luffa			ridge gourd																		
FOODON:00003714	onion (whole)	sweet onion (whole)			A bulb of a sweet onion plant varietal.	https://en.wikipedia.org/wiki/Sweet_onion			sweet onion																		
FOODON:00003715	potato (whole)	idaho potato (whole)			A shoot axis tuber of an idaho potato plant.	https://en.wikipedia.org/wiki/Russet_potato			idaho potato | russet potatoes																		
FOODON:00003716	potato (whole)	idaho russet potato (whole)			A shoot axis tuber of an idaho russet potato plant.																						
FOODON:00003717	root	ginger root (whole)	(root and 'derives from' some 'Zingiber officinale'		A root of a ginger plant (Zingiber officinale)	https://en.wikipedia.org/wiki/Ginger			ginger root | ginger																		
FOODON:00003718	root	ginseng root (whole)	(root and 'derives from' some 'ginseng plant'	'derives from some Panax and 'derives from' only  Panax)	A root of a ginseng plant	https://en.wikipedia.org/wiki/Ginseng			ginseng root | ginseng																		
FOODON:00003719	berry fruit	squashberry (whole)	berry fruit' and 'derives from' some 'Viburnum edule'		A berry fruit of a squashberry plant (Viburnum edule)	https://en.wikipedia.org/wiki/Viburnum_edule			squashberry | mooseberry																		
FOODON:00003720	drupe fruit	rambutan (whole)	drupe fruit' and 'derives from' some 'Nephelium lappaceum'		A drupe fruit of a rambutan plant (Nephelium lappaceum)	https://en.wikipedia.org/wiki/Rambutan			rambutan | hairy lychee tree																		
FOODON:00003721	berry fruit	otaheite gooseberry (whole)	berry fruit' and 'derives from' some 'Phyllanthus acidus'		A berry fruit of a otaheite gooseberry plant (Phyllanthus acidus)	https://en.wikipedia.org/wiki/Phyllanthus_acidus			sour gooseberry | jumbilin | Otaheite gooseberry | grosellero																		
FOODON:00003722	drupe fruit	pili nut (whole)	drupe fruit' and 'derives from' some 'Canarium ovatum'		A drupe fruit from a pili tree (Canarium ovatum)	https://en.wikipedia.org/wiki/Canarium_ovatum			pili nut																		
FOODON:00003723	berry fruit	persimmon (whole)		'derives from' some Diospyros and 'derives from' only Diospyros)	A berry fruit of a persimmon plant.	https://en.wikipedia.org/wiki/Persimmon			persimmon																		
FOODON:00003724	pome fruit	quince (whole)	pome fruit' and 'derives from' some 'Cydonia oblonga'		A pome fruit of a quince plant (Cydonia oblonga)	https://en.wikipedia.org/wiki/Quince			quince																		
FOODON:00003726	leaf	lemon balm leaf (whole)	'leaf' and 'derives from' some 'Melissa officinalis'		A leaf of a lemon balm plant (Melissa officinalis)	https://en.wikipedia.org/wiki/Lemon_balm			balm | common balm | balm mint																		
FOODON:00003727	root	sarsaparilla root (Smilax aristolochiifolia)	(root and 'derives from' some 'Smilax aristolochiifolia'		A berry fruit of a sarsaparilla plant (Smilax regelii)	https://en.wikipedia.org/wiki/Smilax_ornata			sarsaparilla | honduran sarsaparilla | jamaican sarsaparilla																		
FOODON:00003728	root	salsify root	(root and 'derives from' some 'Tragopogon porrifolius'		An achene fruit of a salsify plant (Tragopogon porrifolius)	https://en.wikipedia.org/wiki/Tragopogon_porrifolius			"salsify | oyster plant
"																		
FOODON:00003729	raspberry (whole)	red raspberry (whole)	aggregate fruit' and 'derives from' some 'Rubus idaeus'		An aggregate fruit of a red raspberry plant (Rubus idaeus)	https://en.wikipedia.org/wiki/Rubus_idaeus			red raspberry | european red raspberry																		
FOODON:00003730	berry fruit	tamarillo (whole)	berry fruit' and 'derives from' some 'Solanum betaceum'		A berry fruit of a tamarillo plant (Solanum betaceum)	https://en.wikipedia.org/wiki/Tamarillo			tamarillo | tree-tomato																		
FOODON:00003730	citrus fruit (whole)	tangelo (whole)	hesperidium fruit' and 'derives from' some 'Citrus x tangelo'		A hesperidium fruit of a tangelo plant (Citrus x tangelo)	https://en.wikipedia.org/wiki/Tangelo			tangelo																		
FOODON:00003732	citrus fruit (whole)	yuzu (whole)	hesperidium fruit' and 'derives from' some 'Citrus junos'		A hesperidium fruit of a yuzu plant (Citrus junos)	https://en.wikipedia.org/wiki/Yuzu			"yuzu | xiang cheng | kuzu
"																		
FOODON:00003733	drupe fruit	sumac fruit (whole)		'derives from' some Rhus and 'derives from' only Rhus)	A drupe fruit of a sumac fruit.	https://en.wikipedia.org/wiki/Sumac			sumac fruit																		
FOODON:00003734	caryopsis fruit	rye kernel	caryopsis fruit' and 'derives from' some 'Secale cereale'		A caryopsis fruit of a rye plant (Secale cereale)	https://en.wikipedia.org/wiki/Rye			rye																		
FOODON:00003735	seed	lathyrus pea (whole)		 ('derives from' some Lathyru' and 'derives from' only Lathyrus)	A seed of a lathyrus pea plant (Lathyrus)	https://en.wikipedia.org/wiki/Lathyrus			lathyrus pea																		
FOODON:00003736	seed	shea nut (whole)	seed and 'derives from' some 'Vitellaria paradoxa'		A seed of a shea tree (Vitellaria paradoxa).	https://en.wikipedia.org/wiki/Vitellaria			shea nut | sheanut																		
FOODON:00003737	bean (whole)	lupine bean (whole)	seed and 'derives from' some 'lupine bean plant'	'derives from' some 'Lupinus' and 'derives from' only 'Lupinus'	A seed of a lupine bean plant.	https://en.wikipedia.org/wiki/Lupinus			lupine bean																		
FOODON:00003738	bean (whole)	vanilla bean (whole)	seed and 'derives from' some 'vanilla plant'	'derives from' some 'Vanilla' and 'derives from' only 'Vanilla'	A seed of a vanilla bean plant.	https://en.wikipedia.org/wiki/Vanilla_(genus)			vanilla bean																		
FOODON:00002786	bean (whole)	velvet bean (whole)	seed and 'derives from' some 'Mucuna pruriens'		A seed of a  velvet bean plant (Mucuna pruriens)	https://en.wikipedia.org/wiki/Mucuna_pruriens			velvet bean | tericopelo bean																		
FOODON:03310299	bean (whole)	winged bean (whole)	seed and 'derives from' some 'Psophocarpus tetragonolobus'		A seed of a  winged bean plant (Psophocarpus tetragonolobus)	https://en.wikipedia.org/wiki/Winged_bean			winged bean | winged beans | asparagus pea plant | asparagus pea |goa bean plant | asparagus bean | dragon bean plant |Goa bean four-angled bean plant | four-cornered bean plant | manila bean plant																		
FOODON:00003739	tuber	jicama tuber (whole)	(tuber and 'derives from' some 'Pachyrhizus erosus'		A tuber of a  yam bean plant (Pachyrhizus erosus).	https://en.wikipedia.org/wiki/Pachyrhizus_erosus			yam bean | Mexican turnip | Mexican yam bean | jicama																		
FOODON:00003740	pea (whole)	wrinkled pea (whole)			A seed of a wrinkled pea plant.	FoodOn			wrinkled sweet pea																		
FOODON:00003741	root	kava root (whole)	(root and 'derives from' some 'Piper methysticum'		A root of a kava plant (Piper methysticum)	https://en.wikipedia.org/wiki/Kava			kave root | kava | intoxicating pepper | kava kava																		
FOODON:03301607	corm	konjacu tuber (whole)	corm' and 'derives from' some 'Amorphophallus konjac'		A corm of a konjacu plant (Amorphophallus konjac)	https://en.wikipedia.org/wiki/Konjac			konjaku | devil's-tongue | mo-yu | elephant-yam | konnyaku																		
FOODON:00003708	squash (whole)	summer squash (whole)		'derives from' some 'Cucurbita pepo' and 'derives from' only 'Cucurbita pepo'	A pepo fruit of a summer squash plant.	https://en.wikipedia.org/wiki/Summer_squash			summer squash																		
FOODON:00003709	summer squash (whole)	yellow summer squash (whole)		'derives from' some 'Cucurbita pepo' and 'derives from' only 'Cucurbita pepo'	A yellow colored cultivated variety of summer squash plant.	https://en.wikipedia.org/wiki/Straightneck_squash			yellow summer squash | straightneck squash | yellow squash																		
FOODON:00003743	seed	safflower seed (whole)	seed and 'derives from' some 'Carthamus tinctorius'		A seed of a safflower plant (Carthamus tinctorius)	https://en.wikipedia.org/wiki/Safflower			safflower seed																		
FOODON:00003744	pepper (whole)	chili pepper (whole)			A berry fruit of a chili pepper plant.	https://en.wikipedia.org/wiki/Chili_pepper			chili pepper | chile pepper | chilli pepper | chilli | chili																		
FOODON:00003745	berry fruit	tomatillo (whole)	berry fruit' and 'derives from' some 'Physalis philadelphica'		A berry fruit of a tomatillo plant (Physalis philadelphica)	https://en.wikipedia.org/wiki/Tomatillo			"tomatillo | mexican groundcherry | mexican husk tomato | jamberry
"																		
FOODON:00003746	aggregate fruit	rose hip (whole)	aggregate fruit' and 'derives from' some 'rose plant'	'derives from' some 'Rosa' and 'derives from' only 'Rosa'	An aggregate fruit having an etaerio of achenes of a rose plant.	"https://en.wikipedia.org/wiki/Rose_hip
|
https://en.wikipedia.org/wiki/Rose"																					
FOODON:00003747	citrus fruit (whole)	seville orange (whole)	hesperidium fruit' and 'derives from' some 'Citrus aurantium'		A hesperidium fruit of a seville prange plant (Citrus aurantium)	https://en.wikipedia.org/wiki/Bitter_orange			"seville orange | bitter orange | sour orange



"																		
FOODON:00003748	onion (whole)	shallot (whole)	(bulb and 'derives from' some 'Allium cepa var. aggregatum'		A bulb of a shallot plant (Allium cepa var. aggregatum)	https://en.wikipedia.org/wiki/Shallot			shallot																		
FOODON:03310893	sorghum kernel	brown durra sorghum kernel	seed and 'derives from' some 'Sorghum bicolor'		A caryopsis fruit of a brown sorghum plant (Sorghum bicolor)	FoodOn			red guinea corn | indian millet (sorghum) | guinea corn | brown egyptian corn																		
