FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
FR17130 	HUILE NOUVELLE DE COLZA JET9 <5% ACIDE ERUCIQUE 	HUILE NOUVELLE DE COLZA JET9 <5% ACIDE ERUCIQUE 	B1248 C0190 E0139 F0001 G0003 J0001 K0003 P0024 A0129
FR17135 	HUILE NOUVELLE DE PRESSION DE COLZA JET9 <5% ACIDE ERUCIQUE 	HUILE NOUVELLE DE PRESSION DE COLZA JET9 <5% ACIDE ERUCIQUE 	B1248 C0190 E0139 F0001 G0003 P0122 J0001 K0003 P0024 A0129
FR17140 	HUILE NOUVELLE D'EXTRACTION DE COLZA JET9 <5% ACIDE ERUCIQUE 	HUILE NOUVELLE D'EXTRACTION DE COLZA JET9 <5% ACIDE ERUCIQUE 	B1248 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17145 	HUILE NOUVELLE DE COQUES DE COLZA JET9 <5% ACIDE ERUCIQUE 	HUILE NOUVELLE DE COQUES DE COLZA JET9 <5% ACIDE ERUCIQUE 	B1248 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17160 	HUILE DE COLZA <5% ACIDE ERUCIQUE, PRODUITE AVANT 1974 	HUILE DE COLZA <5% ACIDE ERUCIQUE, PRODUITE AVANT 1974 	B1248 C0190 E0139 F0001 G0003 J0001 K0003 P0024 A0129
FR17170 	HUILE DE COTON 	HUILE DE COTON 	B1210 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17180 	HUILE DE LIN 	HUILE DE LIN 	A0129 B1700 C0190 E0139 F0001 G0003 H0001 J0001 K0003 P0003
FR17185 	HUILE DE LUPIN 	HUILE DE LUPIN 	B1701 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0024 A0129
FR17190 	HUILE DE GERMES DE MAIS 	HUILE DE GERMES DE MAIS 	B1379 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17200 	HUILE DE GERMES DE MAIS RAFFINEE, VENDUE EN FRANCE EN 1983 	HUILE DE GERMES DE MAIS RAFFINEE, VENDUE EN FRANCE EN 1983 	B1379 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17210 	HUILE DE NOISETTE 	HUILE DE NOISETTE 	B1533 C0190 E0139 F0001 G0003 P0122 J0001 K0003 P0024 A0129
FR17220 	HUILE DE NOIX 	HUILE DE NOIX 	B1290 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17240 	HUILE D'OLIVE VIERGE D'AFRIQUE DU NORD 	HUILE D'OLIVE VIERGE D'AFRIQUE DU NORD 	B1299 C0190 E0139 F0003 G0003 P0122 J0001 K0003 P0024 QM003 A0129
FR17250 	HUILE D'OLIVE VIERGE D'EUROPE 	HUILE D'OLIVE VIERGE D'EUROPE 	B1299 C0190 E0139 F0003 G0003 P0122 J0001 K0003 P0024 A0129 QR
FR17260 	HUILE D'OLIVE VIERGE VENDUE EN FRANCE EN 1983 	HUILE D'OLIVE VIERGE VENDUE EN FRANCE EN 1983 	B1299 C0190 E0139 F0003 G0003 P0122 J0001 K0003 P0024 A0129
FR17300 	HUILE D'ONAGRE 	HUILE D'ONAGRE 	A0129 B2109 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0001 P0122
FR17310 	HUILE D'OSEILLE DE GUINEE 	HUILE D'OSEILLE DE GUINEE 	A0129 B1691 C0190 E0139 F0001 G0003 H0001 J0001 K0003 P0001 G0N00
FR17320 	HUILE DE PAPAYE 	HUILE DE PAPAYE 	A0129 B1249 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0001
FR17330 	HUILE D'AMANDES DE PECHE 	HUILE D'AMANDES DE PECHE 	A0129 B1350 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0122 P0001
FR17340 	HUILE DE PISTACHE 	HUILE DE PISTACHE 	A0129 B1416 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0001
FR17350 	HUILE DE PEPINS DE RAISIN 	HUILE DE PEPINS DE RAISIN 	B1329 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17360 	HUILE DE PEPINS DE RAISIN D'ESPAGNE 	HUILE DE PEPINS DE RAISIN D'ESPAGNE 	B1329 C0190 E0130 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129 E0S
FR17370 	HUILE DE PEPINS DE RAISIN RAFFINEE 	HUILE DE PEPINS DE RAISIN RAFFINEE 	B1329 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17380 	HUILE DE RICIN 	HUILE DE RICIN 	A0129 B1703 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0003
FR17390 	HUILE DE SON DE RIZ 	HUILE DE SON DE RIZ 	A0129 B1322 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0001
FR17400 	HUILE DE SESAME 	HUILE DE SESAME 	B1226 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17410 	HUILE DE GERMES DE SEIGLE 	HUILE DE GERMES DE SEIGLE 	A0129 B1313 C0190 E0139 F0003 G0003 H0001 J0001 K0003 P0001
FR17420 	HUILE DE SOJA 	HUILE DE SOJA 	B1452 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17430 	HUILE DE PEPINS DE TOMATE 	HUILE DE PEPINS DE TOMATE 	B1276 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17440 	HUILE DE TOURNESOL DE COMPOSITION MOYENNE 	HUILE DE TOURNESOL DE COMPOSITION MOYENNE 	B1547 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17450 	HUILE DE TOURNESOL MIRAFLOR 	HUILE DE TOURNESOL MIRAFLOR 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17455 	HUILE DE TOURNESOL CERFLOR 	HUILE DE TOURNESOL CERFLOR 	B1547 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17460 	HUILE DE TOURNESOL FLORASOL 	HUILE DE TOURNESOL FLORASOL 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17465 	HUILE DE TOURNESOL PRIMASOL 	HUILE DE TOURNESOL PRIMASOL 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17470 	HUILE DE TOURNESOL RUSTIFLOR 	HUILE DE TOURNESOL RUSTIFLOR 	B1547 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17475 	HUILE DE TOURNESOL VARIETE 66 	HUILE DE TOURNESOL VARIETE 66 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129
FR17480 	HUILE DE TOURNESOL TOPFLOR 	HUILE DE TOURNESOL TOPFLOR 	
FR17485 	HUILE DE TOURNESOL VENDUE EN FRANCE EN 1983 	HUILE DE TOURNESOL VENDUE EN FRANCE EN 1983 	B1547 C0190 E0139 F0001 G0003 H0206 H0197 J0001 K0003 P0024 A0129
FR17495 	HUILE DE TOURNESOL D'ARGENTINE 	HUILE DE TOURNESOL D'ARGENTINE 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0R A0129
FR17500 	HUILE DE TOURNESOL DES USA 	HUILE DE TOURNESOL DES USA 	B1547 C0190 E0139 F0001 G0003 H0197 H0206 J0001 K0003 P0024 A0129 US
FR17610 	HUILE DE POISSONS 	HUILE DE POISSONS 	A0129 B1222 C0190 E0139 F0018 G0003 H0206 J0001 K0003 P0003
FR17620 	HUILE DE MENHADEN 	HUILE DE MENHADEN 	A0129 B1396 C0190 E0139 F0018 G0003 H0206 J0001 K0003 P0003
FR17630 	HUILE DE FOIE DE MORUE 	HUILE DE FOIE DE MORUE 	A0129 B1842 C0190 E0139 F0018 G0003 H0206 J0001 K0003 P0003
FR17640 	HUILE EXTRAITE DE LA SARDINE 	HUILE EXTRAITE DE LA SARDINE 	A0129 B1558 C0190 E0139 F0018 G0003 H0206 J0001 K0003 P0003
FR17650 	HUILE DE HARENG 	HUILE DE HARENG 	A0129 B1414 C0190 E0139 F0018 G0003 H0206 J0001 K0003 P0003
FR19000 	LAIT DE GRAND MELANGE EN VRAC 	LAIT DE GRAND MELANGE EN VRAC 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19001 	LAIT DE GRAND MELANGE PRODUIT EN ETE 	LAIT DE GRAND MELANGE PRODUIT EN ETE 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19002 	LAIT DE GRAND MELANGE PRODUIT EN HIVER 	LAIT DE GRAND MELANGE PRODUIT EN HIVER 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19004 	LAIT DE GRAND MELANGE PRODUIT EN NORMANDIE 	LAIT DE GRAND MELANGE PRODUIT EN NORMANDIE 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19005 	LAIT DE GRAND MELANGE PRODUIT DANS LA REGION OUEST 	LAIT DE GRAND MELANGE PRODUIT DANS LA REGION OUEST 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19006 	LAIT DE GRAND MELANGE PRODUIT DANS D'AUTRES REGIONS 	LAIT DE GRAND MELANGE PRODUIT DANS D'AUTRES REGIONS 	A0148 B1201 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19020 	LAIT ENTIER BOUILLI 	LAIT ENTIER BOUILLI 	A0148 B1201 C0235 E0123 F0014 G0003 H0003 J0131 K0003 P0024
FR19021 	LAIT ENTIER EN POUDRE 	LAIT ENTIER EN POUDRE 	A0148 B1201 C0235 E0106 F0018 G0003 H0138 H0169 J0133 K0003 P0024
FR19022 	LAIT ENTIER STERILISE 	LAIT ENTIER STERILISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0003 J0123 K0003 P0024
FR19023 	LAIT ENTIER STERILISE UHT 	LAIT ENTIER STERILISE UHT 	A0148 B1201 C0235 E0123 F0018 G0003 H0003 J0147 K0003 P0024
FR19024 	LAIT ENTIER PASTEURISE 	LAIT ENTIER PASTEURISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0003 J0135 K0003 P0024
FR19025 	LAIT ENTIER PASTEURISE HAUTE QUALITE 	LAIT ENTIER PASTEURISE HAUTE QUALITE 	A0148 B1201 C0235 E0123 F0018 G0003 H0003 J0135 K0003 P0024
FR19026 	LAIT ENTIER CONCENTRE 	LAIT ENTIER CONCENTRE 	A0148 B1201 C0235 E0123 F0018 G0003 H0114 J0135 K0003 P0024
FR19027 	LAIT ENTIER CONCENTRE SUCRE 	LAIT ENTIER CONCENTRE SUCRE 	A0148 B1201 C0235 E0123 F0018 G0003 H0114 H0158 J0135 K0003 P0024
FR19040 	LAIT DEMI-ECREME FRAIS 	LAIT DEMI-ECREME FRAIS 	A0148 B1201 C0235 E0123 F0003 G0003 H0247 J0131 K0003 P0040 P0024
FR19041 	LAIT DEMI-ECREME STERILISE UHT 	LAIT DEMI-ECREME STERILISE UHT 	A0148 B1201 C0235 F0018 G0003 H0247 J0147 K0003 P0040 P0024
FR19042 	LAIT DEMI-ECREME PASTEURISE 	LAIT DEMI-ECREME PASTEURISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0247 J0135 K0003 P0040 P0024
FR19043 	LAIT DEMI-ECREME STERILISE 	LAIT DEMI-ECREME STERILISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0247 J0123 K0003 P0040 P0024
FR19044 	LAIT DEMI-ECREME EN POUDRE 	LAIT DEMI-ECREME EN POUDRE 	A0148 B1201 C0235 E0106 F0018 G0003 H0138 H0247 J0133 K0003 P0040 P0024
FR19050 	LAIT ECREME STERILISE UHT 	LAIT ECREME STERILISE UHT 	A0148 B1201 C0235 E0123 F0018 G0003 H0248 J0147 K0003 P0039 P0024
FR19051 	LAITE ECREME PASTEURISE 	LAITE ECREME PASTEURISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0248 J0135 K0003 P0039 P0024
FR19052 	LAIT ECREME FRAIS 	LAIT ECREME FRAIS 	A0148 B1201 C0235 E0123 F0003 G0003 H0248 J0131 K0003 P0039 P0024
FR19053 	LAIT ECREME STERILISE 	LAIT ECREME STERILISE 	A0148 B1201 C0235 E0123 F0018 G0003 H0248 J0123 K0003 P0039 P0024
FR19054 	LAIT ECREME EN POUDRE 	LAIT ECREME EN POUDRE 	A0148 B1201 C0235 E0106 F0018 G0003 H0138 H0248 J0131 K0003 P0039 P0024
FR19070 	LAIT GELIFIE 	LAIT GELIFIE 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0165 J0131 K0003 P0024
FR19072 	LAIT GELIFIE AROMATISE AU CHOCOLAT AU LAIT ENTIER 	LAIT GELIFIE AROMATISE AU CHOCOLAT AU LAIT ENTIER 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0158 H0165 H0231 J0131 K0003 P0024
FR19073 	LAIT GELIFIE AROMATISE CARAMEL AU LAIT ENTIER 	LAIT GELIFIE AROMATISE CARAMEL AU LAIT ENTIER 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0165 J0131 K0003 P0024
FR19077 	LAIT GELIFIE AROMATISE AU CHOCOLAT AU LAIT PARTIELLEMENT ECREME 	LAIT GELIFIE AROMATISE AU CHOCOLAT AU LAIT PARTIELLEMENT ECREME 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0158 H0165 H0231 H0247 J0131 K0003 P0024 P0040
FR19078 	LAIT GELIFIE AROMATISE CARAMEL AU LAIT PARTIELLEMENT ECREME 	LAIT GELIFIE AROMATISE CARAMEL AU LAIT PARTIELLEMENT ECREME 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0158 H0165 H0227 H0247 J0131 K0003 P0024 P0040
FR19079 	LAIT GELIFIE AROMATISE AU CAFE 	LAIT GELIFIE AROMATISE AU CAFE 	A0148 B1201 C0235 E0119 F0018 G0003 H0146 H0158 H0165 H0227 J0131 K0003 P0024
FR19080 	LAIT EMPRESURE 	LAIT EMPRESURE 	A0148 B1201 C0235 E0119 F0018 G0003 H0001 J0131 K0003 P0024
FR19082 	LAIT EMPRESUER ENTIER AROMATISE AU CHOCOLAT 	LAIT EMPRESUER ENTIER AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0119 F0018 G0003 H0231 J0131 K0003 P0024
FR19087 	LAIT EMPRESURE PARTIELLEMENT ECREME AROMATISE AU CHOCOLAT 	LAIT EMPRESURE PARTIELLEMENT ECREME AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0119 F0018 G0003 H0158 H0231 H0247 J0131 K0003 P0040 P0024
FR19088 	LAIT EMPRESURE PARTIELLEMENT ECREME AROMATISE CARAMEL 	LAIT EMPRESURE PARTIELLEMENT ECREME AROMATISE CARAMEL 	A0148 B1201 C0235 E0119 F0018 G0003 H0158 H0231 H0247 J0131 K0003 P0040 P0024
FR19100 	LAIT CRU DE BREBIS 	LAIT CRU DE BREBIS 	A0148 B2610 C0235 E0123 F0003 G0003 H0003 J0131 K0003 P0024
FR19400 	CREME DE LAIT 	CREME DE LAIT 	A0148 B1201 C0195 E0135 F0001 G0003 H0003 J0133 K0003 P0024
FR19410 	CREME DE LAIT EPAISSE 	CREME DE LAIT EPAISSE 	A0148 B1201 C0161 E0119 F0001 G0003 H0003 J0133 K0003 P0024
FR19415 	CREME DE LAIT STERILISEE LIQUIDE 	CREME DE LAIT STERILISEE LIQUIDE 	A0148 B1201 C0160 E0139 F0018 G0003 H0003 J0133 K0003 P0024
FR19420 	CREME DE LAIT STERILISEE SUCREE 	CREME DE LAIT STERILISEE SUCREE 	A0148 B1201 C0154 E0119 F0001 G0003 H0158 H0178 J0123 K0015 P0024
FR19430 	CREME DE LAIT LEGERE 	CREME DE LAIT LEGERE 	A0148 B1201 C0195 E0135 F0001 G0003 H0003 J0131 K0003 P0024
FR19505 	FROMAGE FRAIS 0% MG 	FROMAGE FRAIS 0% MG 	A0185 B1201 C0245 E0135 F0018 G0003 H0101 H0248 J0131 K0003 P0039 P0024
FR19510 	FROMAGE FRAIS 20% MG 	FROMAGE FRAIS 20% MG 	A0185 B1201 C0245 E0135 F0018 G0003 H0101 H0247 J0131 K0003 P0040 P0024
FR19515 	FROMAGE FRAIS 30% MG 	FROMAGE FRAIS 30% MG 	A0185 B1201 C0245 E0135 F0018 G0003 H0101 J0131 K0003 P0024
FR19521 	FROMAGE FRAIS EN FAISSELLE 40% MG 	FROMAGE FRAIS EN FAISSELLE 40% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024
FR19522 	FROMAGE FRAIS 40% MG 	FROMAGE FRAIS 40% MG 	A0185 B1201 C0245 E0135 F0018 G0003 H0101 J0131 K0003 P0024
FR19524 	FROMAGE FRAIS DEMI-SEL 40-50% MG 	FROMAGE FRAIS DEMI-SEL 40-50% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0173 J0131 K0003 P0024
FR19525 	FROMAGE FRAIS DEMI-SEL 60% MG 	FROMAGE FRAIS DEMI-SEL 60% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0173 H0296 J0131 K0003 P0024
FR19528 	FROMAGE FRAIS SALE 40% MG AROMATISE 	FROMAGE FRAIS SALE 40% MG AROMATISE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0173 H0227 J0131 K0003 P0024
FR19529 	FROMAGE FRAIS SALE 60% MG AROMATISE 	FROMAGE FRAIS SALE 60% MG AROMATISE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0173 H0227 H0296 J0131 K0003 P0024
FR19530 	FROMAGE FRAIS SALE 70% MG AROMATISE 	FROMAGE FRAIS SALE 70% MG AROMATISE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0173 H0227 H0296 J0131 K0003 P0024
FR19532 	FROMAGE FRAIS <82% HUMIDITE 40% MG 	FROMAGE FRAIS <82% HUMIDITE 40% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024 P0078
FR19535 	FROMAGE FRAIS <82% HUMIDITE 45% MG 	FROMAGE FRAIS <82% HUMIDITE 45% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024 P0078
FR19540 	FROMAGE FRAIS <82% HUMIDITE 50% MG 	FROMAGE FRAIS <82% HUMIDITE 50% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024 P0078
FR19560 	PETIT-SUISSE 	PETIT-SUISSE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024
FR19565 	PETIT-SUISSE 40% MG 	PETIT-SUISSE 40% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024
FR19570 	PETIT-SUISSE 60% MG 	PETIT-SUISSE 60% MG 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 H0296 J0131 K0003 P0024
FR19580 	FAISSELLE 40% MG A LA LOUCHE 	FAISSELLE 40% MG A LA LOUCHE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024
FR19585 	FAISSELLE 45% MG A LA LOUCHE 	FAISSELLE 45% MG A LA LOUCHE 	A0185 B1201 C0245 E0119 F0018 G0003 H0101 J0131 K0003 P0024
FR19600 	YAOURT 	YAOURT 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 J0131 K0003 P0024
FR19601 	YAOURT AU LAIT ENTIER 	YAOURT AU LAIT ENTIER 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 J0131 K0003 P0024
FR19602 	YAOURT GOUT BULGARE, LAIT ENTIER 	YAOURT GOUT BULGARE, LAIT ENTIER 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 J0131 K0003 P0024
FR19604 	YAOURT AU LAIT DEMI-ECREME 	YAOURT AU LAIT DEMI-ECREME 	A0101 B1201 C0235 E0135 F0018 G0003 H0247 H0101 J0131 K0003 P0024 P0040
FR19605 	YAOURT AU LAIT PARTIELLEMENT ECREME 	YAOURT AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0247 J0131 K0003 P0040 P0024
FR19606 	YAOURT AU LAIT ECREME 	YAOURT AU LAIT ECREME 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0248 J0131 K0003 P0039 P0024
FR19610 	YAOURT AROMATISE SUCRE 	YAOURT AROMATISE SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 J0131 K0003 P0024
FR19611 	YAOURT AROMATISE AU LAIT ENTIER SUCRE 	YAOURT AROMATISE AU LAIT ENTIER SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 J0131 K0003 P0024
FR19612 	YAOURT AROMATISE A LA VANILLE AU LAIT ENTIER SUCRE 	YAOURT AROMATISE A LA VANILLE AU LAIT ENTIER SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 J0131 K0003 P0024
FR19640 	YAOURT AROMATISE AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19642 	YAOURT AROMATISE A LA VANILLE AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE A LA VANILLE AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19644 	YAOURT AROMATISE A L'ABRICOT AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE A L'ABRICOT AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19645 	YAOURT AROMATISE A L'ANANAS AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE A L'ANANAS AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19646 	YAOURT AROMATISE AU CITRON AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE AU CITRON AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19647 	YAOURT AROMATISE A LA FRAISE AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE A LA FRAISE AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19648 	YAOURT AROMATISE A LA FRAMBIOSE AU LAIT PARTIELLEMENT ECREME SUCRE 	YAOURT AROMATISE A LA FRAMBIOSE AU LAIT PARTIELLEMENT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0247 J0131 K0003 P0024 P0040
FR19670 	YAOURT AROMATISE AU LAIT ECREME SUCRE 	YAOURT AROMATISE AU LAIT ECREME SUCRE 	A0101 B1201 C0235 E0135 F0018 G0003 H0101 H0158 H0227 H0248 J0131 K0003 P0024 P0039
FR19700 	YAOURT AUX FRUITS 	YAOURT AUX FRUITS 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19701 	YAOURT AUX FRUITS AU LAIT ENTIER 	YAOURT AUX FRUITS AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19702 	YAOURT A LA POIRE AU LAIT ENTIER 	YAOURT A LA POIRE AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19703 	YAOURT A LA MYRTILLE AU LAIT ENTIER 	YAOURT A LA MYRTILLE AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19704 	YAOURT A L'ABRICOT AU LAIT ENTIER 	YAOURT A L'ABRICOT AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19705 	YAOURT A L'ANANAS AU LAIT ENTIER 	YAOURT A L'ANANAS AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19706 	YAOURT AU CITRON AU LAIT ENTIER 	YAOURT AU CITRON AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19707 	YAOURT A LA FRAISE AU LAIT ENTIER 	YAOURT A LA FRAISE AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19708 	YAOURT A LA FRAMBOISE AU LAIT ENTIER 	YAOURT A LA FRAMBOISE AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19709 	YAOURT AU PRUNEAU AU LAIT ENTIER 	YAOURT AU PRUNEAU AU LAIT ENTIER 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 J0131 K0003 P0024
FR19730 	YAOURT AUX FRUITS AU LAIT PARTIELLEMENT ECREME 	YAOURT AUX FRUITS AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0247 J0131 K0003 P0040 P0024
FR19731 	YAOURT A LA CERISE AU LAIT PARTIELLEMENT ECREME 	YAOURT A LA CERISE AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0247 J0131 K0003 P0040 P0024
FR19732 	YAOURT A LA MYRTILLE AU LAIT PARTIELLEMENT ECREME 	YAOURT A LA MYRTILLE AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0247 J0131 K0003 P0040 P0024
FR19733 	YAOURT A L'ALMOND AU LAIT PARTIELLEMENT ECREME 	YAOURT A L'ALMOND AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0158 H0177 H0247 J0131 K0003 P0024 P0040
FR19734 	YAOURT A L'ANANAS AU LAIT PARTIELLEMENT ECREME 	YAOURT A L'ANANAS AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0247 H0131 K0003 P0040 P0024
FR19735 	YAOURT A LA FRAISE AU LAIT PARTIELLEMENT ECREME 	YAOURT A LA FRAISE AU LAIT PARTIELLEMENT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0247 J0131 K0003 P0040 P0024
FR19760 	YAOURT AUX FRUITS AU LAIT ECREME 	YAOURT AUX FRUITS AU LAIT ECREME 	A0101 B1201 C0235 E0110 F0018 G0003 H0101 H0122 H0248 J0131 K0003 P0039 P0024
FR22010 	OEUF DUR 	OEUF DUR 	A0261 B1713 C0225 E0150 F0014 G0014 G0003 J0003 K0003 P0024
FR22437 	 	 	
FR23000 	GATEAU, SANS SPECIFICATION 	GATEAU, SANS SPECIFICATION 	A0210 B1421 C0208 E0105 F0014 G0005 H0221 H0136 H0186 J0003 K0003 P0024
